,cumulative_baseline,cumulative_solar,savings
364,169400.08972146243,-1468.7307923736062,170868.82051383602
365,169833.01817228916,-1468.7307923736062,171301.74896466275
366,170274.5918917192,-1468.7307923736062,171743.3226840928
367,170688.31787093668,-1090.421253622244,171778.73912455892
368,171083.54796299807,-1090.421253622244,172173.96921662032
369,171505.91921081886,-1090.421253622244,172596.3404644411
370,171905.84601130415,-1090.421253622244,172996.2672649264
371,172270.77609946264,-1090.421253622244,173361.1973530849
372,172632.29795672945,-1090.421253622244,173722.7192103517
373,173039.64389397288,-1340.9332127528623,174380.57710672574
374,173463.49065638703,-1905.9548531601322,175369.44550954716
375,173908.99215410076,-2417.1639250188164,176326.1560791196
376,174357.63171806233,-2690.9057475323852,177048.5374655947
377,174809.49247585447,-2690.9057475323852,177500.39822338684
378,175258.9217518519,-2690.9057475323852,177949.8274993843
379,175704.42324956565,-2690.9057475323852,178395.32899709803
380,176147.22310084087,-2690.9057475323852,178838.12884837325
381,176586.86410397256,-2690.9057475323852,179277.76985150494
382,177023.720333083,-2690.9057475323852,179714.6260806154
383,177456.21236410044,-2690.9057475323852,180147.11811163282
384,177887.1249710461,-2690.9057475323852,180578.0307185785
385,178317.2686478516,-2690.9057475323852,181008.17439538398
386,178745.12631613217,-2690.9057475323852,181436.03206366455
387,179170.98892242735,-2690.9057475323852,181861.89466995973
388,179601.21572681554,-2690.9057475323852,182292.12147434792
389,180036.49253185422,-2690.9057475323852,182727.3982793866
390,180478.85596332015,-2690.9057475323852,183169.76171085253
391,180926.26939543654,-2316.976091006295,183243.24548644284
392,181365.57788823734,-2249.949528949133,183615.52741718647
393,181804.88638103814,-2249.949528949133,184054.83590998728
394,182242.88561441106,-2249.949528949133,184492.8351433602
395,182681.65377792416,-2249.949528949133,184931.6033068733
396,183121.64807328244,-2249.949528949133,185371.59760223157
397,183566.27673137758,-2249.949528949133,185816.22626032672
398,184014.5630031126,-2249.949528949133,186264.51253206172
399,184479.7865198276,-2249.949528949133,186729.73604877674
400,184942.55777285228,-2249.949528949133,187192.5073018014
401,185406.55515772212,-2249.949528949133,187656.50468667125
402,185867.3313487614,-2249.949528949133,188117.28087771052
403,186327.7542475741,-2249.949528949133,188577.70377652324
404,186781.11130185527,-2249.949528949133,189031.0608308044
405,187232.45251225538,-2249.949528949133,189482.4020412045
406,187679.0762323359,-2249.949528949133,189929.02576128504
407,188124.14131024035,-2249.949528949133,190374.09083918948
408,188570.0792277634,-2249.949528949133,190820.02875671253
409,189014.79101344128,-2249.949528949133,191264.7405423904
410,189457.1544449072,-2249.949528949133,191707.10397385634
411,189897.93845230137,-2249.949528949133,192147.8879812505
412,190341.42410613407,-2249.949528949133,192591.3736350832
413,190794.78116041524,-2249.949528949133,193044.73068936437
414,191268.89932848173,-1871.359078808411,193140.25840729012
415,191763.5292275854,-1408.5645627067888,193172.0937902922
416,192259.73855076078,-1408.5645627067888,193668.30311346758
