interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-08-03 03:00:00-05:00,2024-08-03 08:00:00+00:00,2024-08-03T04:00:00-05:00,2024-08-03 09:00:00+00:00,2024-07-27T04:55:07-05:00,2024-07-27 09:55:07+00:00,,0.0,0.0,0.0,
2024-08-03 04:00:00-05:00,2024-08-03 09:00:00+00:00,2024-08-03T05:00:00-05:00,2024-08-03 10:00:00+00:00,2024-07-27T05:55:11-05:00,2024-07-27 10:55:11+00:00,,0.0,0.0,0.0,
2024-08-03 05:00:00-05:00,2024-08-03 10:00:00+00:00,2024-08-03T06:00:00-05:00,2024-08-03 11:00:00+00:00,2024-07-27T06:55:10-05:00,2024-07-27 11:55:10+00:00,,0.0,0.0,0.0,
2024-08-03 06:00:00-05:00,2024-08-03 11:00:00+00:00,2024-08-03T07:00:00-05:00,2024-08-03 12:00:00+00:00,2024-07-27T07:55:09-05:00,2024-07-27 12:55:09+00:00,,15.0,17.7,13.4,
2024-08-03 07:00:00-05:00,2024-08-03 12:00:00+00:00,2024-08-03T08:00:00-05:00,2024-08-03 13:00:00+00:00,2024-07-27T08:55:12-05:00,2024-07-27 13:55:12+00:00,,1945.5,2391.6,1765.7,
2024-08-03 08:00:00-05:00,2024-08-03 13:00:00+00:00,2024-08-03T09:00:00-05:00,2024-08-03 14:00:00+00:00,2024-07-27T09:55:13-05:00,2024-07-27 14:55:13+00:00,,8648.7,11009.6,8323.1,
2024-08-03 09:00:00-05:00,2024-08-03 14:00:00+00:00,2024-08-03T10:00:00-05:00,2024-08-03 15:00:00+00:00,2024-07-27T10:55:09-05:00,2024-07-27 15:55:09+00:00,,12922.8,16733.3,13024.4,
2024-08-03 10:00:00-05:00,2024-08-03 15:00:00+00:00,2024-08-03T11:00:00-05:00,2024-08-03 16:00:00+00:00,2024-07-27T11:55:08-05:00,2024-07-27 16:55:08+00:00,,14722.3,19117.5,15954.5,
2024-08-03 11:00:00-05:00,2024-08-03 16:00:00+00:00,2024-08-03T12:00:00-05:00,2024-08-03 17:00:00+00:00,2024-07-27T12:55:13-05:00,2024-07-27 17:55:13+00:00,,15231.3,19654.1,15466.5,
2024-08-03 12:00:00-05:00,2024-08-03 17:00:00+00:00,2024-08-03T13:00:00-05:00,2024-08-03 18:00:00+00:00,2024-07-27T13:55:11-05:00,2024-07-27 18:55:11+00:00,,14890.5,19224.3,14724.2,
2024-08-03 13:00:00-05:00,2024-08-03 18:00:00+00:00,2024-08-03T14:00:00-05:00,2024-08-03 19:00:00+00:00,2024-07-27T14:55:12-05:00,2024-07-27 19:55:12+00:00,,15054.4,19314.9,15133.3,
2024-08-03 14:00:00-05:00,2024-08-03 19:00:00+00:00,2024-08-03T15:00:00-05:00,2024-08-03 20:00:00+00:00,2024-07-27T15:55:08-05:00,2024-07-27 20:55:08+00:00,,14998.3,19316.3,15134.5,
2024-08-03 15:00:00-05:00,2024-08-03 20:00:00+00:00,2024-08-03T16:00:00-05:00,2024-08-03 21:00:00+00:00,2024-07-27T16:55:11-05:00,2024-07-27 21:55:11+00:00,,14761.7,18913.7,14549.2,
2024-08-03 16:00:00-05:00,2024-08-03 21:00:00+00:00,2024-08-03T17:00:00-05:00,2024-08-03 22:00:00+00:00,2024-07-27T17:55:11-05:00,2024-07-27 22:55:11+00:00,,14282.3,18298.2,13413.0,
2024-08-03 17:00:00-05:00,2024-08-03 22:00:00+00:00,2024-08-03T18:00:00-05:00,2024-08-03 23:00:00+00:00,2024-07-27T18:55:12-05:00,2024-07-27 23:55:12+00:00,,13097.7,16890.3,11494.6,
2024-08-03 18:00:00-05:00,2024-08-03 23:00:00+00:00,2024-08-03T19:00:00-05:00,2024-08-04 00:00:00+00:00,2024-07-27T19:55:12-05:00,2024-07-28 00:55:12+00:00,,10042.5,13226.2,8149.2,
2024-08-03 19:00:00-05:00,2024-08-04 00:00:00+00:00,2024-08-03T20:00:00-05:00,2024-08-04 01:00:00+00:00,2024-07-27T20:55:09-05:00,2024-07-28 01:55:09+00:00,,3443.5,4977.9,2572.8,
