interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-10-05 02:00:00-05:00,2024-10-05 07:00:00+00:00,2024-10-05T03:00:00-05:00,2024-10-05 08:00:00+00:00,2024-09-28T03:55:07-05:00,2024-09-28 08:55:07+00:00,,0.0,0.0,0.0,
2024-10-05 03:00:00-05:00,2024-10-05 08:00:00+00:00,2024-10-05T04:00:00-05:00,2024-10-05 09:00:00+00:00,2024-09-28T04:55:07-05:00,2024-09-28 09:55:07+00:00,,0.0,0.0,0.0,
2024-10-05 04:00:00-05:00,2024-10-05 09:00:00+00:00,2024-10-05T05:00:00-05:00,2024-10-05 10:00:00+00:00,2024-09-28T05:55:07-05:00,2024-09-28 10:55:07+00:00,,0.0,0.0,0.0,
2024-10-05 05:00:00-05:00,2024-10-05 10:00:00+00:00,2024-10-05T06:00:00-05:00,2024-10-05 11:00:00+00:00,2024-09-28T06:55:08-05:00,2024-09-28 11:55:08+00:00,,0.0,0.0,0.0,
2024-10-05 06:00:00-05:00,2024-10-05 11:00:00+00:00,2024-10-05T07:00:00-05:00,2024-10-05 12:00:00+00:00,2024-09-28T07:55:08-05:00,2024-09-28 12:55:08+00:00,,0.0,0.0,0.0,
2024-10-05 07:00:00-05:00,2024-10-05 12:00:00+00:00,2024-10-05T08:00:00-05:00,2024-10-05 13:00:00+00:00,2024-09-28T08:55:08-05:00,2024-09-28 13:55:08+00:00,,214.8,245.4,175.4,
2024-10-05 08:00:00-05:00,2024-10-05 13:00:00+00:00,2024-10-05T09:00:00-05:00,2024-10-05 14:00:00+00:00,2024-09-28T09:55:07-05:00,2024-09-28 14:55:07+00:00,,4070.2,4953.3,3529.9,
2024-10-05 09:00:00-05:00,2024-10-05 14:00:00+00:00,2024-10-05T10:00:00-05:00,2024-10-05 15:00:00+00:00,2024-09-28T10:55:07-05:00,2024-09-28 15:55:07+00:00,,9888.5,12395.3,9138.0,
2024-10-05 10:00:00-05:00,2024-10-05 15:00:00+00:00,2024-10-05T11:00:00-05:00,2024-10-05 16:00:00+00:00,2024-09-28T11:55:09-05:00,2024-09-28 16:55:09+00:00,,12077.4,15239.2,11425.3,
2024-10-05 11:00:00-05:00,2024-10-05 16:00:00+00:00,2024-10-05T12:00:00-05:00,2024-10-05 17:00:00+00:00,2024-09-28T12:55:08-05:00,2024-09-28 17:55:08+00:00,,13009.6,16381.9,11333.2,
