interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-07-03 07:00:00-05:00,2024-07-03 12:00:00+00:00,2024-07-03T08:00:00-05:00,2024-07-03 13:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,3246.3,4112.2,3381.6,
2024-07-03 08:00:00-05:00,2024-07-03 13:00:00+00:00,2024-07-03T09:00:00-05:00,2024-07-03 14:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,9772.2,12506.1,10855.9,
2024-07-03 09:00:00-05:00,2024-07-03 14:00:00+00:00,2024-07-03T10:00:00-05:00,2024-07-03 15:00:00+00:00,2024-06-26T10:55:09-05:00,2024-06-26 15:55:09+00:00,,13167.5,16692.1,14828.9,
2024-07-03 10:00:00-05:00,2024-07-03 15:00:00+00:00,2024-07-03T11:00:00-05:00,2024-07-03 16:00:00+00:00,2024-06-26T11:55:12-05:00,2024-06-26 16:55:12+00:00,,14219.0,18099.9,15821.9,
2024-07-03 11:00:00-05:00,2024-07-03 16:00:00+00:00,2024-07-03T12:00:00-05:00,2024-07-03 17:00:00+00:00,2024-06-26T12:55:14-05:00,2024-06-26 17:55:14+00:00,,14977.8,19075.7,15671.0,
2024-07-03 12:00:00-05:00,2024-07-03 17:00:00+00:00,2024-07-03T13:00:00-05:00,2024-07-03 18:00:00+00:00,2024-06-26T13:55:11-05:00,2024-06-26 18:55:11+00:00,,15452.9,19893.2,16546.5,
2024-07-03 13:00:00-05:00,2024-07-03 18:00:00+00:00,2024-07-03T14:00:00-05:00,2024-07-03 19:00:00+00:00,2024-06-26T14:55:10-05:00,2024-06-26 19:55:10+00:00,,15173.7,19530.5,16142.1,
2024-07-03 14:00:00-05:00,2024-07-03 19:00:00+00:00,2024-07-03T15:00:00-05:00,2024-07-03 20:00:00+00:00,2024-06-26T15:55:12-05:00,2024-06-26 20:55:12+00:00,,15091.4,19479.1,16039.7,
2024-07-03 15:00:00-05:00,2024-07-03 20:00:00+00:00,2024-07-03T16:00:00-05:00,2024-07-03 21:00:00+00:00,2024-06-26T16:55:15-05:00,2024-06-26 21:55:15+00:00,,14873.6,19158.1,15543.9,
2024-07-03 16:00:00-05:00,2024-07-03 21:00:00+00:00,2024-07-03T17:00:00-05:00,2024-07-03 22:00:00+00:00,2024-06-26T17:55:11-05:00,2024-06-26 22:55:11+00:00,,14622.4,18931.4,14877.4,
2024-07-03 17:00:00-05:00,2024-07-03 22:00:00+00:00,2024-07-03T18:00:00-05:00,2024-07-03 23:00:00+00:00,2024-06-26T18:55:12-05:00,2024-06-26 23:55:12+00:00,,13715.6,17968.1,13563.1,
2024-07-03 18:00:00-05:00,2024-07-03 23:00:00+00:00,2024-07-03T19:00:00-05:00,2024-07-04 00:00:00+00:00,2024-06-26T19:55:09-05:00,2024-06-27 00:55:09+00:00,,10901.4,14923.4,10591.9,
2024-07-03 19:00:00-05:00,2024-07-04 00:00:00+00:00,2024-07-03T20:00:00-05:00,2024-07-04 01:00:00+00:00,2024-06-26T20:55:14-05:00,2024-06-27 01:55:14+00:00,,4663.0,6860.1,4474.2,
2024-07-03 20:00:00-05:00,2024-07-04 01:00:00+00:00,2024-07-03T21:00:00-05:00,2024-07-04 02:00:00+00:00,2024-06-26T21:55:11-05:00,2024-06-27 02:55:11+00:00,,570.7,772.0,541.6,
2024-07-03 21:00:00-05:00,2024-07-04 02:00:00+00:00,2024-07-03T22:00:00-05:00,2024-07-04 03:00:00+00:00,2024-06-26T22:55:07-05:00,2024-06-27 03:55:07+00:00,,0.0,0.0,0.0,
2024-07-03 22:00:00-05:00,2024-07-04 03:00:00+00:00,2024-07-03T23:00:00-05:00,2024-07-04 04:00:00+00:00,2024-06-26T23:55:12-05:00,2024-06-27 04:55:12+00:00,,0.0,0.0,0.0,
2024-07-03 23:00:00-05:00,2024-07-04 04:00:00+00:00,2024-07-04T00:00:00-05:00,2024-07-04 05:00:00+00:00,2024-06-27T00:55:08-05:00,2024-06-27 05:55:08+00:00,,0.0,0.0,0.0,
2024-07-04 00:00:00-05:00,2024-07-04 05:00:00+00:00,2024-07-04T01:00:00-05:00,2024-07-04 06:00:00+00:00,2024-06-27T01:55:11-05:00,2024-06-27 06:55:11+00:00,,0.0,0.0,0.0,
2024-07-04 01:00:00-05:00,2024-07-04 06:00:00+00:00,2024-07-04T02:00:00-05:00,2024-07-04 07:00:00+00:00,2024-06-27T02:55:09-05:00,2024-06-27 07:55:09+00:00,,0.0,0.0,0.0,
2024-07-04 02:00:00-05:00,2024-07-04 07:00:00+00:00,2024-07-04T03:00:00-05:00,2024-07-04 08:00:00+00:00,2024-06-27T03:55:10-05:00,2024-06-27 08:55:10+00:00,,0.0,0.0,0.0,
2024-07-04 03:00:00-05:00,2024-07-04 08:00:00+00:00,2024-07-04T04:00:00-05:00,2024-07-04 09:00:00+00:00,2024-06-27T04:55:09-05:00,2024-06-27 09:55:09+00:00,,0.0,0.0,0.0,
2024-07-04 04:00:00-05:00,2024-07-04 09:00:00+00:00,2024-07-04T05:00:00-05:00,2024-07-04 10:00:00+00:00,2024-06-27T05:55:08-05:00,2024-06-27 10:55:08+00:00,,0.0,0.0,0.0,
2024-07-04 05:00:00-05:00,2024-07-04 10:00:00+00:00,2024-07-04T06:00:00-05:00,2024-07-04 11:00:00+00:00,2024-06-27T06:55:08-05:00,2024-06-27 11:55:08+00:00,,0.0,0.0,0.0,
2024-07-04 06:00:00-05:00,2024-07-04 11:00:00+00:00,2024-07-04T07:00:00-05:00,2024-07-04 12:00:00+00:00,2024-06-27T07:55:08-05:00,2024-06-27 12:55:08+00:00,,99.4,130.6,102.7,
2024-07-04 07:00:00-05:00,2024-07-04 12:00:00+00:00,2024-07-04T08:00:00-05:00,2024-07-04 13:00:00+00:00,2024-06-27T08:55:13-05:00,2024-06-27 13:55:13+00:00,,3009.1,3839.8,3070.8,
2024-07-04 08:00:00-05:00,2024-07-04 13:00:00+00:00,2024-07-04T09:00:00-05:00,2024-07-04 14:00:00+00:00,2024-06-27T09:55:08-05:00,2024-06-27 14:55:08+00:00,,9321.0,11804.1,9652.2,
2024-07-04 09:00:00-05:00,2024-07-04 14:00:00+00:00,2024-07-04T10:00:00-05:00,2024-07-04 15:00:00+00:00,2024-06-27T10:55:13-05:00,2024-06-27 15:55:13+00:00,,12430.3,16028.8,13283.3,
