,cumulative_baseline,cumulative_solar,savings
956,709790.3099457808,2242.0932420356894,707548.2167037451
957,710258.1104175602,2242.0932420356894,708016.0171755245
958,710724.3314652679,2242.0932420356894,708482.2382232322
959,711181.1383142321,2242.0932420356894,708939.0450721964
960,711630.8793186648,2242.0932420356894,709388.7860766291
961,712078.6460430077,2242.0932420356894,709836.552800972
962,712524.833343279,2242.0932420356894,710282.7401012433
963,712968.6722893382,2242.0932420356894,710726.5790473025
964,713412.9060914154,2242.0932420356894,711170.8128493797
965,713875.9890728754,2242.0932420356894,711633.8958308396
966,714359.5006577896,2375.4331986551692,711984.0674591345
967,714867.76348046,2840.8710213255563,712026.8924591345
968,715386.6250699278,2840.8710213255563,712545.7540486022
969,715881.5251336753,2840.8710213255563,713040.6541123497
970,716365.8264306255,2840.8710213255563,713524.9554092999
971,716841.8773149904,2840.8710213255563,714001.0062936648
972,717331.6650324004,2840.8710213255563,714490.7940110748
973,717781.7801109554,2840.8710213255563,714940.9090896298
974,718218.5532124831,2485.524006650074,715733.029205833
975,719151.7850199344,2485.524006650074,716666.2610132843
976,720149.4407039968,2485.524006650074,717663.9166973467
977,721146.3066760233,2485.524006650074,718660.7826693732
978,722125.8821108432,2485.524006650074,719640.3581041931
979,723086.6291481762,2485.524006650074,720601.1051415261
980,724041.848201258,2485.524006650074,721556.3241946079
981,724976.659432781,2485.524006650074,722491.135426131
982,725901.245971629,2485.524006650074,723415.721964979
983,726817.1872418737,2485.524006650074,724331.6632352236
984,727726.8523796228,2485.524006650074,725241.3283729727
985,728620.8064042369,2485.524006650074,726135.2823975869
986,729513.1810047794,2485.524006650074,727027.6569981293
987,730420.5185702122,2485.524006650074,727934.9945635621
988,731331.7631320329,2485.524006650074,728846.2391253829
989,732264.2052274484,2485.524006650074,729778.6812207983
990,733235.9251057009,2485.524006650074,730750.4010990508
991,734235.1602138351,2485.524006650074,731749.636207185
992,735211.6183643029,2485.524006650074,732726.0943576528
993,736118.1662176998,2485.524006650074,733632.6422110497
994,736972.052747441,2485.524006650074,734486.5287407909
995,737782.7544979571,2485.524006650074,735297.230491307
996,738597.3632448611,2485.524006650074,736111.839238211
997,739441.0666457186,2485.524006650074,736955.5426390686
998,740309.8745765588,2485.524006650074,737824.3505699087
999,741230.5541190188,2485.524006650074,738745.0301123688
1000,742217.9851104062,2485.524006650074,739732.4611037561
1001,743220.3375028925,2485.524006650074,740734.8134962424
1002,744196.0059413244,2485.524006650074,741710.4819346743
1003,745152.0147064421,2485.524006650074,742666.490699792
1004,746094.6814945326,2485.524006650074,743609.1574878825
1005,747027.123589948,2485.524006650074,744541.599583298
1006,747957.2381130472,2485.524006650074,745471.7141063971
1007,748873.1793832919,2485.524006650074,746387.6553766418
1008,749774.9889644735,2485.524006650074,747289.4649578234
1009,750673.6812613029,2485.524006650074,748188.1572546528
1010,751569.2147099889,2485.524006650074,749083.6907033388
1011,752460.0514502509,2485.524006650074,749974.5274436008
1012,753355.5848989369,2485.524006650074,750870.0608922868
1013,754288.0269943523,2485.524006650074,751802.5029877023
1014,755269.9715652799,2485.524006650074,752784.4475586298
1015,756288.824782937,2485.524006650074,753803.3007762869
1016,757307.678000594,2485.524006650074,754822.1539939439
1017,758274.7011704226,2485.524006650074,755789.1771637725
1018,759215.7885344413,2485.524006650074,756730.2645277912
1019,760204.0092378645,2485.524006650074,757718.4852312144
1020,761132.544336892,2485.524006650074,758647.0203302419
1021,762012.3666724431,2485.524006650074,759526.842665793
1022,762908.6898331649,2485.524006650074,760423.1658265148
1023,763885.1479836327,2485.524006650074,761399.6239769827
1024,764879.6448195516,2485.524006650074,762394.1208129015
1025,765874.1416554705,2485.524006650074,763388.6176488204
1026,766850.5998059383,2485.524006650074,764365.0757992882
1027,767806.608571056,2485.524006650074,765321.084564406
1028,768746.116511003,2485.524006650074,766260.5925043529
1029,769211.9427026928,2485.524006650074,766726.4186960427
1030,769678.1637504005,2485.524006650074,767192.6397437504
1031,770141.2467318604,2485.524006650074,767655.7227252104
1032,770602.7710711443,2485.524006650074,768117.2470644942
1033,771064.2954104281,2485.524006650074,768578.771403778
1034,771521.8919714282,2485.524006650074,769036.3679647781
1035,771979.0936764104,2485.524006650074,769493.5696697603
1036,772440.2231596763,2485.524006650074,769954.6991530262
1037,772919.412110289,2485.524006650074,770433.8881036389
1038,773419.029664356,2641.6559945141794,770777.3736698418
1039,773926.8976310085,3119.9197146106944,770806.9779163979
1040,774420.6131267023,3218.7124547069684,771201.9006719952
1041,774871.912773311,3218.7124547069684,771653.200318604
1042,775300.8303182713,3218.7124547069684,772082.1178635643
1043,775709.3192597772,3218.7124547069684,772490.6068050702
1044,776117.0184892472,3218.7124547069684,772898.3060345402
1045,776538.475333658,3218.7124547069684,773319.762878951
1046,776977.2019333798,3218.7124547069684,773758.4894786727
1047,777442.6540509473,3218.7124547069684,774223.9415962403
1048,777949.7323055639,3158.0736626378653,774791.658642926
1049,778459.1589143923,3158.0736626378653,775301.0852517545
1050,778965.447456973,3158.0736626378653,775807.3737943352
1051,779462.6958749325,3158.0736626378653,776304.6222122946
1052,779952.4835923425,3158.0736626378653,776794.4099297046
1053,780429.7190447612,3158.0736626378653,777271.6453821233
1054,780894.3814502928,3158.0736626378653,777736.3077876549
1055,781353.536653469,3158.0736626378653,778195.4629908311
1056,781808.7640783614,3158.0736626378653,778650.6904157236
1057,782260.8534370061,3158.0736626378653,779102.7797743683
1058,782711.363371579,3158.0736626378653,779553.2897089411
1059,783158.735239904,3158.0736626378653,780000.6615772662
1060,783608.4762443367,3158.0736626378653,780450.4025816988
1061,784071.1643697786,3158.0736626378653,780913.0907071407
1062,784543.2874758597,3519.7274740684766,781023.5600017912
1063,785010.6930916213,3919.8915383876038,781090.8015532336
1064,785474.565785117,3919.8915383876038,781554.6742467294
1065,785936.0901244008,3919.8915383876038,782016.1985860132
1066,786393.291829383,3919.8915383876038,782473.4002909954
1067,786847.3346862217,3919.8915383876038,782927.443147834
1068,787291.5684882989,3919.8915383876038,783371.6769499113
1069,787738.150644588,3334.6953334376362,784403.4553111504
1070,788196.9109917462,2746.758944612026,785450.1520471342
1071,788663.5268954718,2117.453199032118,786546.0736964397
1072,789136.4397135888,1667.9947360496014,787468.4449775392
1073,789612.8854539716,1621.931058614515,787990.954395357
1074,790088.5414823184,1621.931058614515,788466.6104237039
1075,790556.7368101159,1621.931058614515,788934.8057515013
1076,791021.7940716654,1621.931058614515,789399.8630130509
1077,791483.3184109492,1621.931058614515,789861.3873523347
1078,791941.6839020895,1621.931058614515,790319.752843475
1079,792398.8856070717,1621.931058614515,790776.9545484572
1080,792843.1194091489,1621.931058614515,791221.1883505344
1081,793302.2746123251,1621.931058614515,791680.3435537106
1082,793758.2917492535,1621.931058614515,792136.360690639
1083,794213.519174146,1621.931058614515,792591.5881155315
1084,794667.1879568624,1621.931058614515,793045.2568982479
1085,795132.2452184119,1621.931058614515,793510.3141597974
1086,795607.5063907409,1656.6300063637648,793950.8763843771
1087,796085.9056293176,2095.520503145282,793990.3851261723
1088,796542.3176222639,2095.520503145282,794446.7971191186
1089,796960.241544409,2095.520503145282,794864.7210412637
1090,797335.7288355734,2095.520503145282,795240.2083324281
1091,797699.8276479046,2095.520503145282,795604.3071447593
1092,798043.8927127994,2095.520503145282,795948.3722096541
1093,798406.0380269366,2095.520503145282,796310.5175237913
1094,798785.0790222625,2078.916959625228,796706.1620626373
1095,799207.6996528314,1709.1924281662357,797498.5072246651
1096,799673.9207005391,1411.9210851937196,798261.9996153454
1097,800156.6425734175,1411.9210851937196,798744.7214882238
1098,800637.016092084,1411.9210851937196,799225.0950068902
1099,801109.1391981652,1411.9210851937196,799697.2181129714
1100,801580.0777361925,1411.9210851937196,800168.1566509987
1101,802049.831706166,1411.9210851937196,800637.9106209723
1102,802516.4476098916,1411.9210851937196,801104.5265246979
1103,802977.9719491755,1411.9210851937196,801566.0508639817
1104,803438.3117204055,1411.9210851937196,802026.3906352117
1105,803898.2566356175,1411.9210851937196,802486.3355504237
1106,804343.6750057485,1411.9210851937196,802931.7539205548
1107,804791.8365861095,1411.9210851937196,803379.9155009157
1108,805245.8794429481,1411.9210851937196,803833.9583577544
1109,805719.5611912053,1411.9210851937196,804307.6401060115
1110,806217.5993212006,1608.367420038017,804609.2319011627
1111,806730.1847781726,2080.6981984874487,804649.4865796852
1112,807235.2887526995,2080.6981984874487,805154.5905542121
1113,807712.8982792404,2080.6981984874487,805632.200080753
1114,808154.7837271056,2080.6981984874487,806074.0855286182
1115,808582.9115600301,2080.6981984874487,806502.2133615427
1116,809015.3620272562,2080.6981984874487,806934.6638287688
1117,809470.9843081665,2080.6981984874487,807390.2861096791
1118,809956.0753171527,2080.6981984874487,807875.3771186653
1119,810455.6928712197,1930.1939993107646,808525.498871909
1120,810969.0472583319,1658.1426387976016,809310.9046195343
1121,811483.9810695159,1658.1426387976016,809825.8384307183
1122,811991.0593241325,1658.1426387976016,810332.9166853349
1123,812487.1439559339,1658.1426387976016,810829.0013171362
1124,812971.4452528841,1658.1426387976016,811313.3026140864
1125,813447.1012812309,1658.1426387976016,811788.9586424333
1126,813921.572741524,1658.1426387976016,812263.4301027263
1127,814389.3732133034,1658.1426387976016,812731.2305745058
1128,814852.8510507812,1658.1426387976016,813194.7084119836
1129,815776.6478775933,1658.1426387976016,814118.5052387957
1130,816696.5377080174,1658.1426387976016,815038.3950692198
1131,817612.478978262,1658.1426387976016,815954.3363394644
1132,818533.1585207221,1658.1426387976016,816875.0158819244
1133,819480.5220172364,1658.1426387976016,817822.3793784388
1134,820471.1118567673,1658.1426387976016,818812.9692179697
1135,820989.1837341991,2147.881682734231,818841.3020514649
1136,821520.6183705538,2292.4510656251737,819228.1673049286
1137,822058.3291394042,2292.4510656251737,819765.878073779
1138,822596.8296202904,2292.4510656251737,820304.3785546653
1139,823130.6126108571,2292.4510656251737,820838.1615452319
1140,823663.6058893879,2292.4510656251737,821371.1548237627
1141,824189.928179405,2292.4510656251737,821897.4771137799
1142,824714.6710453505,2292.4510656251737,822422.2199797253
1143,825239.4139112959,2292.4510656251737,822946.9628456708
1144,825762.5981350653,2292.4510656251737,823470.1470694401
1145,826266.143467416,2292.4510656251737,823973.6924017909
1146,826767.3196636592,2292.4510656251737,824474.868598034
1147,827259.8713731947,2292.4510656251737,824967.4203075696
1148,827742.5932460731,2292.4510656251737,825450.1421804479
1149,828219.4338424738,2292.4510656251737,825926.9827768486
1150,828691.1620925369,2292.4510656251737,826398.7110269117
1151,829158.5677082984,2292.4510656251737,826866.1166426733
1152,829624.7887560062,2292.4510656251737,827332.337690381
1153,830085.1285272362,2292.4510656251737,827792.677461611
1154,830539.9610961106,2292.4510656251737,828247.5100304855
1155,830981.8465439759,2292.4510656251737,828689.3954783507
1156,831424.5009219813,2637.3011733551784,828787.1997486261
1157,831892.6962497787,3105.496501152584,828787.1997486261
1158,832378.556188905,3591.356440278846,828787.1997486262
1159,832887.2138675933,4060.420464821272,828826.793402772
1160,833408.423811273,4060.420464821272,829348.0033464517
1161,833939.0687355918,4060.420464821272,829878.6482707706
1162,834466.1807376449,4060.420464821272,830405.7602728236
1163,834994.0824517339,4060.420464821272,830933.6619869126
1164,835518.451243557,4060.420464821272,831458.0307787358
1165,836038.8922570965,4060.420464821272,831978.4717922752
1166,836555.7795664745,4060.420464821272,832495.3591016532
1167,837069.5288096047,4060.420464821272,833009.1083447834
1168,837582.1142665767,3895.405553054223,833686.7087135225
1169,838085.6595989275,3895.405553054223,834190.2540458733
1170,838578.211308463,3895.405553054223,834682.8057554088
1171,839066.0455276789,3895.405553054223,835170.6399746247
1172,839542.4912680617,3895.405553054223,835647.0857150075
1173,840011.8711639129,3895.405553054223,836116.4656108588
1174,840478.8819236566,3895.405553054223,836583.4763706024
1175,840943.5443291882,3895.405553054223,837048.138776134
1176,841405.068668472,3895.405553054223,837509.6631154178
1177,841864.6187276661,3895.405553054223,837969.2131746119
1178,842325.353354914,3895.405553054223,838429.9478018598
1179,842777.0478575407,3895.405553054223,838881.6423044865
1180,843678.8574387223,3895.405553054223,839783.4518856681
1181,844612.8789582094,3895.405553054223,840717.4734051552
1182,845585.3885484978,3895.405553054223,841689.9829954436
1183,846605.0314781907,3895.405553054223,842709.6259251365
1184,847646.6616535141,3895.405553054223,843751.25610046
1185,848681.2259843061,3895.405553054223,844785.8204312519
1186,849685.1578008642,3895.405553054223,845789.75224781
1187,850696.1554619538,3895.405553054223,846800.7499088997
1188,851654.5333631792,3895.405553054223,847759.127810125
1189,852573.6334815674,3895.405553054223,848678.2279285132
1190,853522.5764021535,3895.405553054223,849627.1708490993
1191,854532.0362029627,3895.405553054223,850636.6306499086
1192,855543.8235760883,3895.405553054223,851648.4180230341
1193,856557.1903732856,3895.405553054223,852661.7848202314
1194,857562.7016139154,3895.405553054223,853667.2960608612
1195,858052.4893313254,3895.405553054223,854157.0837782712
1196,858533.2577060098,3895.405553054223,854637.8521529556
1197,859014.7950108344,3895.405553054223,855119.3894577802
1198,859489.6613271454,3895.405553054223,855594.2557740912
1199,859966.8967795641,3895.405553054223,856071.4912265099
1200,860436.2766754153,3895.405553054223,856540.8711223612
1201,860902.4977231231,3895.405553054223,857007.0921700689
1202,861359.3045720872,3895.405553054223,857463.8990190331
1203,861815.3217090156,3895.405553054223,857919.9161559615
1204,862272.1285579798,3895.405553054223,858376.7230049256
1205,862744.6465200789,3895.405553054223,858849.2409670247
1206,863241.1260078981,4206.909148268749,859034.2168596294
1207,863744.6713402489,4639.263263298504,859105.4080769503
1208,864250.1701707937,4639.263263298504,859610.9069074951
1209,864725.4313431226,4639.263263298504,860086.1680798241
1210,865169.6651451999,4639.263263298504,860530.4018819013
1211,865595.8394799302,4639.263263298504,860956.5762166317
1212,866016.5066123052,4639.263263298504,861377.2433490066
1213,866449.7467915672,4080.0965300874145,862369.6502614798
1214,866893.1908816085,3429.3667554578046,863463.8241261507
1215,867362.1759214418,2803.7704778985762,864558.4054435432
1216,867868.4644640224,2370.633089845308,865497.8313741771
1217,868383.7931312243,2346.4034539244744,866037.3896772999
1218,868890.081673805,2346.4034539244744,866543.6782198806
1219,869384.5868815345,2346.4034539244744,867038.1834276101
1220,869872.0262447326,2346.4034539244744,867525.6227908081
1221,870347.6822730794,2346.4034539244744,868001.278819155
1222,870829.614433922,2346.4034539244744,868483.2109799975
1223,871304.085894215,2346.4034539244744,868957.6824402906
1224,871774.2347202065,2346.4034539244744,869427.831266282
1225,872242.0351919859,2346.4034539244744,869895.6317380614
1226,872709.4408077474,2346.4034539244744,870363.037353823
1227,873166.2476567116,2346.4034539244744,870819.8442027871
1228,873614.8040930905,2346.4034539244744,871268.400639166
1229,874086.9271991716,2346.4034539244744,871740.5237452472
1230,874573.9717063517,2586.092818775199,871987.8788875765
1231,875049.6277346986,3021.246922547837,872028.3808121508
1232,875498.5790270953,3021.246922547837,872477.3321045475
1233,875929.8449262676,3021.246922547837,872908.5980037198
1234,876365.0386037236,3021.246922547837,873343.7916811758
1235,876813.5950401025,3021.246922547837,873792.3481175547
1236,877273.1450992966,3021.246922547837,874251.8981767488
1237,877756.261828193,3021.246922547837,874735.0149056452
1238,878239.7734131073,3021.246922547837,875218.5264905595
1239,878718.567507702,2658.2616929664873,876060.3058147356
1240,879196.9667462788,2407.086696450743,876789.8800498281
1241,879674.5762728197,2407.086696450743,877267.489576369
1242,880150.2323011665,2407.086696450743,877743.1456047158
1243,880620.381127158,2407.086696450743,878213.2944307072
1244,881086.9970308836,2407.086696450743,878679.9103344328
1245,881550.4748683614,2407.086696450743,879143.3881719107
1246,882012.3732817675,2407.086696450743,879605.2865853168
1247,882467.9955626779,2407.086696450743,880060.9088662271
1248,882920.4797773404,2407.086696450743,880513.3930808897
1249,883369.0362137193,2407.086696450743,880961.9495172686
1250,883817.1977940802,2407.086696450743,881410.1110976295
1251,884260.2470281037,2407.086696450743,881853.160331653
1252,884704.8756861988,2407.086696450743,882297.7889897481
1253,885154.2218346136,2407.086696450743,882747.1351381629
1254,885615.7461738974,2454.5505277271577,883161.1956461703
1255,886081.1982914649,2890.026794143908,883191.171497321
1256,886552.9265415281,2970.4869952168106,883582.4395463113
1257,887022.3064373793,2970.4869952168106,884051.8194421625
1258,887486.573986893,2970.4869952168106,884516.0869916762
1259,887939.4530575735,2970.4869952168106,884968.9660623567
1260,888392.332128254,2970.4869952168106,885421.8451330372
1261,888842.0731326867,2970.4869952168106,885871.5861374699
1262,889284.7275106921,2970.4869952168106,886314.2405154753
1263,889729.3561687872,2970.4869952168106,886758.8691735704
1264,890186.9527297873,2970.4869952168106,887216.4657345705
1265,890646.8976449993,2970.4869952168106,887676.4106497825
1266,891107.6322722472,2970.4869952168106,888137.1452770304
1267,892018.876834068,2970.4869952168106,889048.3898388512
1268,892925.4246874648,2970.4869952168106,889954.937692248
1269,893827.2342686465,2970.4869952168106,890856.7472734296
1270,894725.9265654759,2970.4869952168106,891755.4395702591
1271,895623.0394382336,2970.4869952168106,892652.5524430168
1272,896513.0864664598,2970.4869952168106,893542.599471243
1273,897402.3437826501,2970.4869952168106,894431.8567874333
1274,898304.1533638317,2970.4869952168106,895333.6663686149
1275,899200.4765245535,2970.4869952168106,896229.9895293367
1276,900101.4963936992,2970.4869952168106,897131.0093984824
1277,901030.8212047624,2970.4869952168106,898060.3342095456
1278,902001.7513709791,2970.4869952168106,899031.2643757623
1279,903000.1967670774,2970.4869952168106,900029.7097718606
1280,904041.8269424009,2970.4869952168106,901071.3399471841
1281,905077.1809852286,2970.4869952168106,902106.6939900118
1282,906117.2733002717,2970.4869952168106,903146.7863050549
1283,907129.8503854331,2970.4869952168106,904159.3633902163
1284,908093.7147071181,2970.4869952168106,905123.2277119013
1285,909051.3028963075,2970.4869952168106,906080.8159010907
1286,909536.3939052937,2970.4869952168106,906565.9069100769
1287,910034.0371792711,2970.4869952168106,907063.5501840543
1288,910549.7607024909,2897.1129862754783,907652.6477162155
1289,911060.7667353912,2897.1129862754783,908163.6537491158
1290,911562.7326436703,2897.1129862754783,908665.6196573948
1291,912058.0275634357,2897.1129862754783,909160.9145771603
1292,912538.7959381201,2897.1129862754783,909641.6829518446
1293,913011.3139002192,2897.1129862754783,910114.2009139437
1294,913481.4627262106,2897.1129862754783,910584.3497399351
1295,913939.8282173509,2897.1129862754783,911042.7152310754
1296,914395.4504982613,2897.1129862754783,911498.3375119858
1297,915290.9839469473,2897.1129862754783,912393.8709606718
1298,916195.1626642365,2897.1129862754783,913298.049677961
1299,917096.9722454181,2897.1129862754783,914199.8592591427
1300,918005.0579590953,2897.1129862754783,915107.9449728199
1301,918942.238326726,2897.1129862754783,916045.1253404506
1302,919929.6693181134,2897.1129862754783,917032.5563318379
1303,920438.7010709239,3369.2132538568117,917069.4878170671
1304,920947.3587496122,3369.2132538568117,917578.1454957554
1305,921451.298937981,3369.2132538568117,918082.0856841241
1306,921941.8763674268,3369.2132538568117,918572.66311357
1307,922418.7169638275,3369.2132538568117,919049.5037099706
1308,922877.8721670037,3369.2132538568117,919508.6589131468
1309,923339.7705804098,3369.2132538568117,919970.5573265529
1310,923798.530927568,3347.997787240474,920450.5331403275
1311,924279.2993022524,2899.7876964778834,921379.5116057745
1312,924782.4497785852,2601.0241057994454,922181.4256727857
1313,925287.1796789898,2601.0241057994454,922686.1555731903
1314,925789.9352993048,2601.0241057994454,923188.9111935053
1315,926287.5785732822,2601.0241057994454,923686.5544674827
1316,926774.6230804623,2601.0241057994454,924173.5989746628
1317,927253.812031075,2601.0241057994454,924652.7879252755
1318,927728.283491368,2601.0241057994454,925127.2593855686
1319,928196.8736751834,2601.0241057994454,925595.8495693839
1320,928658.7720885895,2601.0241057994454,926057.74798279
1321,929119.1118598195,2601.0241057994454,926518.08775402
1322,929576.3135648017,2601.0241057994454,926975.2894590022
1323,930032.3307017301,2601.0241057994454,927431.3065959306
1324,930488.3478386585,2601.0241057994454,927887.323732859
1325,930956.9380224738,2601.0241057994454,928355.9139166743
1326,931445.9568097437,2935.608659707235,928510.3481500364
1327,931941.2517295091,3403.6027990528282,928537.6489304563
1328,932428.2962366892,3470.7067543510475,928957.5894823382
1329,932897.6761325405,3470.7067543510475,929426.9693781894
1330,933346.2325689193,3470.7067543510475,929875.5258145683
1331,933772.780977772,3470.7067543510475,930302.0742234209
1332,934191.0997559349,3470.7067543510475,930720.3930015839
1333,934614.5100985398,3470.7067543510475,931143.8033441887
1334,935051.2832000675,3470.7067543510475,931580.5764457164
1335,935510.0435472257,3470.7067543510475,932039.3367928746
1336,935998.6674784775,3414.836389280281,932583.8310891972
1337,936493.567542225,3414.836389280281,933078.7311529447
1338,936984.1449716708,3414.836389280281,933569.3085823905
1339,937466.4719885313,3414.836389280281,934051.635599251
1340,937938.5950946125,3414.836389280281,934523.7587053322
1341,938406.3955663919,3414.836389280281,934991.5591771116
1342,938871.4528279414,3414.836389280281,935456.6164386611
1343,939331.7925991714,3414.836389280281,935916.9562098911
1344,939784.276813834,3414.836389280281,936369.4404245537
1345,940236.3661724787,3414.836389280281,936821.5297831984
1346,940685.7123208934,3414.836389280281,937270.8759316131
1347,941130.7358350065,3414.836389280281,937715.8994457262
1348,941578.1077033315,3414.836389280281,938163.2713140512
1349,942041.1906847914,3414.836389280281,938626.3542955111
1350,942529.8146160432,3727.686704640607,938802.1279114026
1351,943030.2218821462,4199.25865888754,938830.9632232586
1352,943536.115568709,4280.3389826383045,939255.7765860707
1353,944024.3446439429,4280.3389826383045,939744.0056613046
1354,944509.040796911,4280.3389826383045,940228.7018142727
1355,944945.8138984387,4280.3389826383045,940665.4749158004
1356,945363.7378205837,4280.3389826383045,941083.3988379454
1357,945817.0117472822,4280.3389826383045,941536.6727646439
1358,946302.8716864085,4280.3389826383045,942022.5327037702
1359,946796.1923260842,4280.3389826383045,942515.8533434459
1360,947296.9944482051,4280.3389826383045,943016.6554655668
1361,947801.3294925918,4280.3389826383045,943520.9905099535
1362,948301.3419026769,4280.3389826383045,944021.0029200385
1363,949284.8658976762,4280.3389826383045,945004.5269150379
1364,950250.3096434331,4280.3389826383045,945969.9706607948
1365,951200.0422760551,4280.3389826383045,946919.7032934168
1366,952138.0123557217,4280.3389826383045,947857.6733730834
1367,953068.9165908567,4280.3389826383045,948788.5776082184
1368,953994.2928417407,4280.3389826383045,949713.9538591023
1369,954907.1168276332,4280.3389826383045,950626.7778449949
1370,955751.6099405267,4280.3389826383045,951471.2709578883
1371,956585.0886487091,4280.3389826383045,952304.7496660708
1372,957428.7920495666,4280.3389826383045,953148.4530669283
1373,958342.405747495,4280.3389826383045,954062.0667648567
1374,959332.20587499,4280.3389826383045,955051.8668923517
1375,960316.5195820252,4280.3389826383045,956036.1805993869
1376,961278.8460434299,4280.3389826383045,956998.5070607916
1377,961718.3623551875,4280.3389826383045,957438.0233725492
1378,962133.127429189,4280.3389826383045,957852.7884465507
1379,962529.8330358438,4280.3389826383045,958249.4940532055
1380,962916.3347317191,4014.0389723373905,958902.2957593817
1381,963316.1784046217,3295.597585893922,960020.5808187277
1382,963735.6609689428,2587.608519403304,961148.0524495395
1383,964181.848269214,1879.9444670473235,962301.9038021667
1384,964663.7804300566,1282.8541383772895,963380.9262916794
1385,965162.2134160699,1263.774551456865,963898.438864613
1386,965655.9289117636,1263.774551456865,964392.1543603067
1387,966143.7631309795,1263.774551456865,964879.9885795226
1388,966621.3726575203,1263.774551456865,965357.5981060634
1389,967094.6803316553,1263.774551456865,965830.9057801984
1390,968033.4401233578,1263.774551456865,966769.6655719009
1391,968958.0266622058,1263.774551456865,967694.2521107489
1392,969876.3370685582,1263.774551456865,968612.5625171013
1393,970789.9507664866,1263.774551456865,969526.1762150297
1394,971690.9706356323,1263.774551456865,970427.1960841754
1395,972582.5970879302,1263.774551456865,971318.8225364733
1396,973473.4338281922,1263.774551456865,972209.6592767353
1397,974391.7442345446,1263.774551456865,973127.9696830877
1398,975336.7801587427,1263.774551456865,974073.0056072858
1399,976274.7502384093,1263.774551456865,975010.9756869524
1400,977140.4408848973,1263.774551456865,975876.6663334403
1401,977919.7204091436,1263.774551456865,976655.9458576867
1402,978618.864943644,1263.774551456865,977355.0903921871
1403,979308.5744975053,1263.774551456865,978044.7999460484
1404,979646.7582859223,1263.774551456865,978382.9837344654
1405,979989.264708641,1263.774551456865,978725.4901571841
1406,980354.548089026,1263.774551456865,979090.7735375691
1407,980756.3660420183,1263.774551456865,979492.5914905614
1408,981202.5533422895,1263.774551456865,979938.7787908326
1409,981669.1692460151,1263.774551456865,980405.3946945582
1410,982144.4304183441,1263.774551456865,980880.6558668872
1411,982620.481302709,1263.774551456865,981356.7067512521
1412,983089.8611985602,1263.774551456865,981826.0866471033
1413,983559.6151685338,1263.774551456865,982295.8406170768
1414,984021.9084379578,1263.774551456865,982758.1338865008
1415,984488.9191977014,1263.774551456865,983225.1446462445
1416,984954.3713152689,1263.774551456865,983690.596763812
1417,985412.3419503913,1263.774551456865,984148.5673989344
1418,985866.38480723,1263.774551456865,984602.6102557731
1419,986318.8690218925,1263.774551456865,985055.0944704356
1420,986760.7544697578,1263.774551456865,985496.9799183009
1421,987212.0541163665,1263.774551456865,985948.2795649096
1422,987682.5977983759,1551.7257387646837,986130.8720596111
1423,988153.9311924211,1942.6487991857891,986211.2823932354
1424,988600.5133487103,1942.6487991857891,986657.8645495245
1425,989042.0039405576,1942.6487991857891,987099.3551413718
1426,989479.9616101391,1942.6487991857891,987537.3128109534
1427,989925.3799802702,1942.6487991857891,987982.7311810844
1428,990394.7598761214,1311.439292106647,989083.3205840148
1429,990873.5539707162,613.4815549287958,990260.0724157874
1430,991353.5326333648,-116.7375063487508,991470.2701397135
1431,991828.3989496758,-864.7153200851875,992693.114269761
1432,992301.3117677928,-1395.7813146210488,993697.0930824139
1433,992775.388372068,-1438.3964756088608,994213.7848476768
1434,993248.6960462029,-1438.3964756088608,994687.0925218117
1435,993717.2862300182,-1438.3964756088608,995155.682705627
1436,994181.9486355499,-1438.3964756088608,995620.3451111587
1437,994642.2884067799,-1438.3964756088608,996080.6848823887
1438,995100.6538979202,-1438.3964756088608,996539.050373529
1439,995555.4864667946,-1438.3964756088608,996993.8829424034
1440,996008.7603934931,-1438.3964756088608,997447.1568691019
1441,996460.0600401019,-1438.3964756088608,997898.4565157107
1442,996908.2216204628,-1438.3964756088608,998346.6180960716
1443,997355.9883448058,-1438.3964756088608,998794.3848204146
1444,997805.3344932206,-1438.3964756088608,999243.7309688294
1445,998268.4174746805,-1438.3964756088608,999706.8139502893
1446,998754.2774138068,-1438.3964756088608,1000192.6738894156
1447,999257.0330341217,-1438.3964756088608,1000695.4295097305
1448,999776.2894796074,-1438.3964756088608,1001214.6859552162
1449,1000297.499423287,-1438.3964756088608,1001735.8958988958
1450,1000819.4990790025,-1438.3964756088608,1002257.8955546113
1451,1001326.1824776012,-1438.3964756088608,1002764.57895321
1452,1001784.9428247594,-1977.9270851194615,1003762.8699098788
1453,1002191.4782680713,-2775.1915920052443,1004966.6698600765
1454,1002602.3155637891,-3557.17535792864,1006159.4909217177
1455,1003040.6473074929,-4300.553844657647,1007341.2011521505
1456,1003515.118767786,-4932.1564447509445,1008447.2752125369
1457,1004006.0910532498,-5141.718714775955,1009147.8097680258
1458,1004489.6026381641,-5141.718714775955,1009631.32135294
1459,1004970.3710128485,-5141.718714775955,1010112.0897276244
1460,1005449.954819479,-5141.718714775955,1010591.673534255
1461,1005920.1036454705,-5141.718714775955,1011061.8223602464
1462,1006388.6938292858,-5141.718714775955,1011530.4125440618
1463,1006850.2181685696,-5141.718714775955,1011991.9368833456
1464,1007302.7023832322,-5141.718714775955,1012444.4210980082
1465,1007754.002029841,-5141.718714775955,1012895.7207446169
1466,1008202.5584662198,-5141.718714775955,1013344.2771809958
