date,month,plot_index,battery_soc_pct,self_sufficiency_pct
2024-12-14 11:00:00,12,323,68.11627609940804,100.0
2024-12-14 12:00:00,12,324,75.52570374260597,100.0
2024-12-14 13:00:00,12,325,82.78589742430133,100.0
2024-12-14 14:00:00,12,326,88.96637337762863,100.0
2024-12-14 15:00:00,12,327,92.84915444241257,100.0
2024-12-14 16:00:00,12,328,92.3979798848691,100.0
2024-12-14 17:00:00,12,329,88.28931491621465,100.0
2024-12-14 18:00:00,12,330,83.94061016488999,100.0
2024-12-14 19:00:00,12,331,79.8598968393618,100.0
2024-12-14 20:00:00,12,332,75.84941177193738,100.0
2024-12-14 21:00:00,12,333,71.87537526799434,100.0
2024-12-14 22:00:00,12,334,67.96193201795057,100.0
2024-12-14 23:00:00,12,335,64.09805172246419,100.0
2024-12-15 00:00:00,12,336,60.283904413176494,100.0
2024-12-15 01:00:00,12,337,56.510560732013595,100.0
2024-12-15 02:00:00,12,338,52.760342816998914,100.0
2024-12-15 03:00:00,12,339,49.84973332722541,77.72599575733918
2024-12-15 04:00:00,12,340,49.84474835389269,0.0
2024-12-15 05:00:00,12,341,49.8397638790573,0.0
2024-12-15 06:00:00,12,342,49.834779902669396,0.0
2024-12-15 07:00:00,12,343,49.82979642467913,24.684184561088816
2024-12-15 08:00:00,12,344,53.755993211635186,100.0
2024-12-15 09:00:00,12,345,63.5487404314064,100.0
2024-12-15 10:00:00,12,346,74.41970569806281,100.0
2024-12-15 11:00:00,12,347,86.8158770882861,100.0
2024-12-15 12:00:00,12,348,99.66205951452568,100.0
2024-12-15 13:00:00,12,349,99.99,100.0
2024-12-15 14:00:00,12,350,99.99,100.0
2024-12-15 15:00:00,12,351,99.99,100.0
2024-12-15 16:00:00,12,352,99.99,100.0
2024-12-15 17:00:00,12,353,96.36037770474591,100.0
2024-12-15 18:00:00,12,354,92.20265262584233,100.0
2024-12-15 19:00:00,12,355,88.12776263766531,100.0
2024-12-15 20:00:00,12,356,84.16264759896835,100.0
2024-12-15 21:00:00,12,357,80.22155244323923,100.0
2024-12-15 22:00:00,12,358,76.36012093238247,100.0
2024-12-15 23:00:00,12,359,72.52567373106587,100.0
2024-12-16 00:00:00,12,360,68.7341320431045,100.0
2024-12-16 01:00:00,12,361,64.97306743443635,100.0
2024-12-16 02:00:00,12,362,61.211678980482,100.0
2024-12-16 03:00:00,12,363,57.48076459049749,100.0
2024-12-16 04:00:00,12,364,53.72677490842479,100.0
2024-12-16 05:00:00,12,365,49.79887356679295,101.77523135243851
2024-12-16 06:00:00,12,366,49.79389367943627,0.0
2024-12-16 07:00:00,12,367,49.788914290068334,10.26033604423558
2024-12-16 08:00:00,12,368,49.78393539863932,90.55992417124774
2024-12-16 09:00:00,12,369,53.22690826847638,100.0
2024-12-16 10:00:00,12,370,58.691304678406674,100.0
2024-12-16 11:00:00,12,371,67.62832243814479,100.0
2024-12-16 12:00:00,12,372,76.17533077307816,100.0
2024-12-16 13:00:00,12,373,84.60976428767766,100.0
2024-12-16 14:00:00,12,374,91.89120249276786,100.0
2024-12-16 15:00:00,12,375,97.3511257217123,100.0
2024-12-16 16:00:00,12,376,97.5866427215109,100.0
2024-12-16 17:00:00,12,377,92.9851727572348,100.0
2024-12-16 18:00:00,12,378,87.88495019550916,100.0
2024-12-16 19:00:00,12,379,82.85873258948305,100.0
2024-12-16 20:00:00,12,380,77.99750626578138,100.0
2024-12-16 21:00:00,12,381,73.42497119657229,100.0
2024-12-16 22:00:00,12,382,69.54742050191028,100.0
2024-12-16 23:00:00,12,383,65.73710295416389,100.0
2024-12-17 00:00:00,12,384,61.98596238492699,100.0
2024-12-17 01:00:00,12,385,58.238171724672114,100.0
2024-12-17 02:00:00,12,386,54.50475487842487,100.0
2024-12-17 03:00:00,12,387,50.77451118085056,100.0
2024-12-17 04:00:00,12,388,49.95424033001407,21.946432026843883
2024-12-17 05:00:00,12,389,49.949244905981075,0.0
2024-12-17 06:00:00,12,390,49.94424998149048,0.0
2024-12-17 07:00:00,12,391,49.93925555649233,12.155171779860138
2024-12-17 08:00:00,12,392,50.15600896610837,100.0
2024-12-17 09:00:00,12,393,54.31214695334289,100.0
2024-12-17 10:00:00,12,394,61.28844444909208,100.0
2024-12-17 11:00:00,12,395,68.48533541404313,100.0
2024-12-17 12:00:00,12,396,77.44965477415319,100.0
2024-12-17 13:00:00,12,397,85.33573417131994,100.0
2024-12-17 14:00:00,12,398,92.00128738714159,100.0
2024-12-17 15:00:00,12,399,96.005971909709,100.0
